Stage	Trade	Supplier	Component	Unit	Quantity	Price	Description
APPLIAN	1080	12109	601	1	0		SMEG STAINLESS STEEL 90CM CLASSIC GAS COOKTOP CIR597X5
APPLIAN	1080	12109	602	1	0		SMEG STAINLESS STEEL 90CM WALLMOUNT CANOPY RANGEHOOD SHW910X1
APPLIAN	1080	12111	9000	1	0		DELIVERY TO SOUTH WEST
							
APPLIAN	1080	ELEC	115	1	0		BCG95XFFC BLANCO HOTPLATE S/STEEL
APPLIAN	1080	ELEC	281	1	0		BOSE99XP BLANCO U/BENCH OVEN S/STEEL
APPLIAN	1080	ELEC	1916	1	0		RANGEHOOD UNDERCUPBOARD BRU70X BLANCO
APPLIAN	1080	ELEC	3050	1	0		DELIVERY PER UNIT TO SOUTH WEST
							
APPLIAN	1080	MYSO	1	1	0		SOLAR LEDA HWU - 340L 2 PANEL SPLIT GROUND TANK GAS BOOST - L342VI24PT20
APPLIAN	1080	MYSO	2	1	0		SOLAR LEDA HWU - 340L 2 PANEL SPLIT GROUND ELECTRIC BOOST - L342VI24P
APPLIAN	1080	MYSO	3	1	0		INSTALL SENSOR LEAD FOR SOLAR HOT WATER UNIT
APPLIAN	1080	MYSO	20	1			270L MYSOLAR QUANTUM HEAT PUMP 270-11AC4-134
APPLIAN	1080	MYSO	8000	1	0		INSTALL MYSOLAR 300L 2 PANEL GROUND GAS BOOST SOUTH WEST BUNBURY - MARG. RIVER
APPLIAN	1080	MYSO	8001	1	0		INSTALL MYSOLAR 300L 2 PANEL GROUND ELECT BOOST SOUTH WEST BUNBURY - MARG. RIVER
APPLIAN	1080	MYSO	8100	1	0		DELIVERY OF SYSTEM TO SOUTH WEST
							
HWS	1090	02029	7000	1	0	$0.00	RHEEM LOLINE SOLAR WATER HEATER 325L
HWS	1090	02029	0377	1	1	$643.00	RHEEM METRO MAX CONTINUOUS FLOW GAS 876T26 50 DEG
HWS	1090	02029	9002	1	1	$65.00	OUTER AREA DELIVERY (1 ITEM ONLY)
HWS	1090	02029	7000	1	1	$0.00	NATURAL GAS
							
SHOWER	1190	04583	7000	1	1	$0.00	SHOWER SCREENS, MIRRORS AND ROBES AS QUOTED
							
PAINT1	1200	50062	0002	0	1	$0.00	WATTYL PAINTS TO BE USED
PAINT1	1200	50062	0010	7	1.70	$2.85	MOULDINGS
PAINT1	1200	50062	0032	8	18	$14.00	PAINT HARDIES PRIMELINE WEATHERBOARDS
PAINT1	1200	50062	0035	8	0		SIKKENS TO WESTERN RED CEDAR PLANKING
PAINT1	1200	50062	0040	7	14.5	$5.60	BARGES
PAINT1	1200	50062	0050	7	0		GUTTERS / FASCIA
PAINT1	1200	50062	0051	7	0		TWO TONE GUTTER/FASCIA E/O STD
PAINT1	1200	50062	0053	7	0		GUTTERS OR FASCIA ONLY
PAINT1	1200	50062	0060	1	1	$190.00	DOWNPIPES,M/BOX,FLUMES,VALLEY IRONS,EXT PIPES ETC
PAINT1	1200	50062	0063	7	0		TILE ROOF (VALLEY/FLUMES)
PAINT1	1200	50062	0075	7	0		PAINT RENDERED DADO/SILLS
PAINT1	1200	50062	0080	1	0		TIMBER DOOR FRAMES (SINGLE)
PAINT1	1200	50062	0082	1	0		TIMBER DOOR FRAMES (DOUBLE)
PAINT1	1200	50062	0090	1	0		TIMBER FRAME W/- SIDELIGHT
PAINT1	1200	50062	0110	7	13.1	$3.92	VERGE H/FLEX (300MM WIDE)
PAINT1	1200	50062	0120	7			GABLE MOULDINGS E.O. MOULDINGS
PAINT1	1200	50062	0140	1	0		PAINT FINIAL POST
PAINT1	1200	50062	0150	1	0		FRONT DOOR PAINT PAINT OR STAIN
PAINT1	1200	50062	0151	1	0		FRONT DOOR PAINT (1200MM WIDE)
PAINT1	1200	50062	0160	7	0		PAINT EXPOSED STEEL BEAMS
PAINT1	1200	50062	0170	7	0		BIRDBOARD
PAINT1	1200	50062	0172	1	1	$420.00	GAP AXON / HERITAGE / SCYON 4 SIDES
PAINT1	1200	50062	0173	1	1	$200.00	GAP RENDER EXTERNALLY
PAINT1	1200	50062	0175	7	0		PAINT EXPOSED BATTENS TO IRON ROOF
PAINT1	1200	50062	0181	1	0	$4.82	LINTELS
PAINT1	1200	50062	0184	8	0	$15.60	EXTERNAL RENDER (GRANOPRIME + 2 COATS GRANOSITE)
PAINT1	1200	50062	0269	1			E/O SECOND COLOUR RENDER
PAINT1	1200	50062	0310	1	8	$42.00	INTERNAL DOOR - FLUSH
PAINT1	1200	50062	0311	1	0		COLONIAL GLAZED DOORS (PAINTED BOTH SIDES)
PAINT1	1200	50062	0317	1	0	$58.00	COLONIAL PANELED DOORS
PAINT1	1200	50062	0320	1	8	$42.00	1 DOOR JAMB
PAINT1	1200	50062	0321	1	0		2 DOOR JAMB
PAINT1	1200	50062	0330	1			FULL HEIGHT DOORS
PAINT1	1200	50062	0331	1			1 DOOR JAMB FULL HEIGHT
PAINT1	1200	50062	0335	7	0		SKIRTINGS E.0 MOULDINGS
PAINT1	1200	50062	0350	7	5.3	$9.14	EXPOSED BEAMS
PAINT1	1200	50062	0360	7			EXPOSED RAFTERS
PAINT1	1200	50062	0365	7			EXPOSED (BOLTING) PLATE
PAINT1	1200	50062	0370	7	5.4	$6.46	TIMBER CORNICE
PAINT1	1200	50062	0380	1	0	$37.00	TIMBER POSTS
PAINT1	1200	50062	0382	1	0		TIMBER BUSH POLES
PAINT1	1200	50062	0420	8	0	$11.50	INT. WALLS 1 COAT SEALER 2 COATS WASHABLE ACRYLIC
PAINT1	1200	50062	0460	1	0		TIMBER PELMETS EACH E/O MOULDINGS
PAINT1	1200	50062	0480	7	0		E/O FOR NOSINGS & CAPPINGS
PAINT1	1200	50062	0520	7			PAINT STAIRCASE BALUSTRADE
PAINT1	1200	50062	8005	0	1	$0.00	NOTE: RENDER MUST BE PAINTED TO TOP OF FOOTING
PAINT1	1200	50062	9900	0	1	$0.00	PLEASE PLACE ALL RUBBISH & WASTE IN BIN
PAINT1	1200	50062	9910	0	1	$0.00	FULL TOUCH UP CAN OF EACH COLOUR TO BE LEFT ONSITE
							
SHOWER	1190	04583	7000	1		$0.00	SHOWER SCREENS AS QUOTED
							
SHOWER	1190	04583	7001	1		$0.00	MIRRORS AS QUOTED
							
RHOOD	1030	93588	0273	1	0	$150.00	INSTALLATION OF STANDARD CANOPY RANGEHOOD
RHOOD	1030	93588	0399	1	0	$40.00	SUPPLY AND FIT FLUE TO SUIT RANGEHOOD
RHOOD	1030	93588	9035	1	0		TRAVEL TO COLLIE
RHOOD	1030	93588	9222	1	0		TRAVEL TO HARVEY
							
SOLARP	0870	11169200	1002	1			SOLAR PACKAGE - 3.42KW SYSTEM
							
GRANO	0415	04601	0010	1	0		SL62 REINFORCEMENT MESH (6M X 2.4M)
GRANO	0415	04601	0140	1	0		BAR CHAIRS 5065 (SUITABLE FOR 85/90/100MM SLABS) (PER BAG OF 100)
GRANO	0415	04601	0176	1	0		PLASTIC BUILDER BLACK 200MICRONS - 4M*50M (FB452B)
GRANO	0415	04601	9100	1	0		DELIVERY - DUNSBOROUGH
GRANO	0415	04601	9150	1	0		DELIVERY - BUNBURY
GRANO	0415	04601	9160	1	0		DELIVERY - DARDANUP
GRANO	0415	04601	9031	1	0		DELIVERY - BUSSELTON
GRANO	0415	04601	9300	1	0		DELIVERY - CAPEL
GRANO	0415	04601	9400	1	0		DELIVERY - MARGARET RIVER
GRANO	0415	04601	9405	1	0		DELIVERY - AUGUSTA
GRANO	0415	04601	9410	1	0		DELIVERY - DONNYBROOK
GRANO	0415	04601	9420	1	0		DELIVERY - HARVEY
GRANO	0415	04601	9425	1	0		DELIVERY - WAROONA
GRANO	0415	04601	9430	1	0		DELIVERY - COLLIE
GRANO	0415	04601	9440	1	0		DELIVERY - BRIDGETOWN
GRANO	0415	04601	9450	1	0		DELIVERY - NANNUP
GRANO	0415	04601	9460	1	0		DELIVERY - MANJIMUP
GRANO	0415	04601	9470	1	0		DELIVERY - BOYUP BROOK
GRANO	0430	03725	0632	9	0	$189.00	SUPPLY ONLY 20/20/100 CONCRETE TO BRUNSWICK
GRANO	0430	03725	9110	9	0		PREMIXED CONCRETE - BUNBURY 20MPA 14MM 100MM
GRANO	0430	03725	9120	9	0		PREMIXED CONCRETE - DARDANUP 20MPA 14MM 100MM
GRANO	0430	03725	9140	9	0		PREMIXED CONCRETE - CAPEL 20MPA 14MM 100MM
GRANO	0430	03725	9170	9	0		PREMIXED CONCRETE - DONNYBROOK 20MPA 14MM 100MM
GRANO	0430	03725	9180	9	0		PREMIXED CONCRETE - HARVEY 20MPA 14MM 100MM
GRANO	0430	03725	9190	9	0		PREMIXED CONCRETE - WAROONA 20MPA 14MM 100MM
GRANO	0430	03725	9200	9	0		PREMIXED CONCRETE - COLLIE 20MPA 14MM 100MM
GRANO	0430	03725	15	9	0		PREMIXED CONCRETE - YARLOOP / COOKERNUP 20MPA 14MM 100MM
GRANO	0430	03725	17	9	0		PREMIXED CONCRETE - HARVEY / MYALUP / BINNINGUP 20MPA 14MM 100MM
GRANO	0430	03725	200	8	0		E/O COLOUR CONCRETE 4% RED, BROWN, TAN, BLACK
GRANO	0430	03725	PN10	9	0		EO FOR SEALER TO ONYX COLOURED CONCRETE
GRANO	0430	03725	0534	9	0	$210.00	SUPPLY ONLY 20/20/100 CONCRETE TO DUNSBOROUGH
GRANO	0430	03725	0556	9	3.8	$184.00	SUPPLY ONLY 20/20/100 CONCRETE TO AUSTRALIND
GRANO	0430	03725	3070	9	0	$195.00	SUPPLY ONLY 20:14:80 CONCRETE TO BUSSELTON
GRANO	0430	03725	3073	9	0		SUPPLY ONLY 20:14:80 CONCRETE TO MARGARET RIVER / COWARAMUP
GRANO	0430	03725	9160	9	0		PREMIXED CONCRETE- AUGUSTA 20MPA 14MM 100MM
GRANO	0430	03725	9170	9	0		PREMIXED CONCRETE - DONNYBROOK 20MPA 14MM 100MM
GRANO	0430	03725	9180	9			PREMIXED CONCRETE - HARVEY 20MPA 14MM 100MM
GRANO	0430	03725	9190	9			PREMIXED CONCRETE - WAROONA 20MPA 14MM 100MM
GRANO	0430	03725	9210	9	0		PREMIXED CONCRETE- BRIDGETOWN 20MPA 14MM 100MM
GRANO	0430	03725	9220	9	0		PREMIXED CONCRETE- NANNUP 20MPA 14MM 100MM
GRANO	0430	03725	9230	9	0		PREMIXED CONCRETE- MANJIMUP 20MPA 14MM 100MM
GRANO	0430	03725	9600	9			PREMIXED CONCRETE- BUSSELTON 20MPA 14MM 100MM
GRANO	0430	03725	9610	9			PREMIXED LIMESTONE CONCRETE - DUNSBOROUGH
							
GRANO	1220	50062	0025	8	35.1	$20.00	GARAGE ONLY HARDSTAND LABOUR
GRANO	1220	50062	0027	8	0		CARPORT / ALFRESCO / DRIVEWAYS / PATHS LABOUR
GRANO	1220	50062	0172	1	1	$50.00	SUPPLY & INSTALL ABLEFLEX (PER JOB)
							
CLEA	355SL	ZSCL	10	1			SITE CLEAN AFTER SLAB POUR INC REMOVE EXCESS SAND
CLEA	355SL	ZSCL	15	1			EO FOR STORMWATER INSTALLED BY BUILDER
CLEA	355SL	ZSCL	20	1			INITIAL CLEAN,DEPOSIT ALL RUBBISH INTO BIN
CLEA	355SL	ZSCL	25	1			SECOND CLEAN, DEPOSIT ALL RUBBISH INTO BIN UNITS ONLY
CLEA	355SL	ZSCL	40	1			FINAL CLEAN,DEPOSIT ALL RUBBISH INTO BIN
CLEA	355SL	ZSCL	100	8			SUPPLY & LAY LIMESTONE SUB-BASE TO LARGE AREAS
CLEA	355SL	ZSCL	210	8	0		BOX OUT FOR GRANO TO DRIVEWAY ETC.
CLEA	355SL	ZSCL	220	1			LANDSCAPING PREP -  SMOOTH OFF AND MAKE 20MM BELOW KERBS.
CLEA	355SL	ZSCL	9995	0			QUANTITIES ARE SUBJECT TO SCHEDULING ERRORS AND OMISSIONS
							
EXTE	240HG	BUNNI	PN10	1	0	$0.00	L STIRRUP 90MM*40MM BLADE 300MM SHAFT
EXTE	240HG	BUNNI	700	1	0		POSTCRETE CONCRETE PACK - 20KG (11613)
EXTE	240HG	BUNNI	8000	1	0		DELIVERY FEE - ZONE 1 SOUTH WEST
EXTE	240HG	BUNNI	8001	1	0		DELIVERY FEE - ZONE 2 SOUTH WEST
EXTE	240HG	BUNNI	8002	1	0		DELIVERY FEE - ZONE 3 SOUTH WEST
EXTE	240HG	BUNNI	8003	1	0		DELIVERY FEE - ZONE 4 SOUTH WEST
EXTE	240HG	BUNNI	8004	1	0		DELIVERY FEE - ZONE 5 SOUTH WEST
EXTE	240HG	BUNNI	8005	1	0		DELIVERY FEE - ZONE 6 SOUTH WEST
							
PAVIN	1170	50061	0018	1	0	$250.00	PAVING PREPARATION
PAVIN	1170	50061	0081	1	0	$200.00	PAVING SAND ALLOWANCE PER JOB
							
PAVIN	1240	02004	20	4			PAVERS 65MM, ON SITE
PAVIN	1240	02004	25	4			PAVERS 65MM, ON SITE -OUTER AREA
PAVIN	1240	02004	30	4	0		VISTAPAVE 60MM
PAVIN	1240	02004	PN10	0	0		
PAVIN	1240	02004	30	4	0		VISTAPAVE 60MM
PAVIN	1240	02004	PN15	0	0		
PAVIN	1240	02004	35	4	0		FLAGSTONE 60MM
PAVIN	1240	02004	PN25	0	0		
PAVIN	1240	02004	40	4	0		EASIPAVE 60MM
PAVIN	1240	02004	PN10	0	0		
PAVIN	1240	02004	40	4	0		EASIPAVE 60MM
PAVIN	1240	02004	PN15	0	0		
PAVIN	1240	02004	45	4	0		NEWPAVE 60MM
PAVIN	1240	02004	PN10	0	0		
PAVIN	1240	02004	45	4	0		NEWPAVE 60MM
PAVIN	1240	02004	PN15	0	0		
PAVIN	1240	02004	46	4	0		GRANDPAVE 60MM
PAVIN	1240	02004	PN10	0	0		
PAVIN	1240	02004	46	4	0		GRANDPAVE 60MM
PAVIN	1240	02004	PN15	0	0		
PAVIN	1240	02004	47	4	0		MINIPAVE 60MM
PAVIN	1240	02004	0415	4	0	$746.05	VISTAPAVE 60 - 190X190X60 (STONEWASHED COLLECTION)
PAVIN	1240	02004	7000	0	0	$0.00	
PAVIN	1240	02004	50	4	0		VISTAPAVE 60MM (STONEWASH COLLECTION)
PAVIN	1240	02004	PN15	0	0		
PAVIN	1240	02004	51	4	0		GRANDPAVE 60MM (STONEWASH COLLECTION)
PAVIN	1240	02004	PN10	0	0		
PAVIN	1240	02004	51	4	0		GRANDPAVE 60MM (STONEWASH COLLECTION)
PAVIN	1240	02004	PN15	0	0		
PAVIN	1240	02004	0432	4	0	$1,140.00	FLAGSTONE 60 - 330X165X60 (STONEWASHED COLLECTION)
PAVIN	1240	02004	7000	0	0	$0.00	
PAVIN	1240	02004	0414	4	0		VISTAPAVE 60MM (GRANITE COLLECTION)
PAVIN	1240	02004	7000	0	0	$0.00	
PAVIN	1240	02004	0414	4	0	$721.36	VISTAPAVE 60MM (GRANITE COLLECTION)
PAVIN	1240	02004	7001	0	0	$0.00	
PAVIN	1240	02004	0433	4	0	$1,180.00	FLAGSTONE 60 - 330X165X60 (GEO COLLECTION)
PAVIN	1240	02004	7002	0	0	$0.00	
PAVIN	1240	02004	66	4	0		FLAGSTONE 60MM (GRANITE COLLECTION)
PAVIN	1240	02004	PN10	0	0		
PAVIN	1240	02004	70	4	0		GRANDPAVE 60MM (GRANITE COLLECTION)
PAVIN	1240	02004	PN10	0	0		
PAVIN	1240	02004	70	4	0		GRANDPAVE 60MM (GRANITE COLLECTION)
PAVIN	1240	02004	PN15	0	0		
							
PAVIN	1240	02004	20	4	0		PAVERS 65MM, ON SITE
PAVIN	1240	02004	25	4	0		PAVERS 65MM, ON SITE -OUTER AREA
PAVIN	1240	02004	30	4	0		VISTAPAVE 60MM
PAVIN	1240	02004	PN10	0	0		0 PACKS 
PAVIN	1240	02004	30	4	0		VISTAPAVE 60MM
PAVIN	1240	02004	PN15	0	0		
PAVIN	1240	02004	35	4	0		FLAGSTONE 60MM
PAVIN	1240	02004	PN20	0	0		0 PACKS 
PAVIN	1240	02004	35	4	0		FLAGSTONE 60MM
PAVIN	1240	02004	PN25	0	0		
PAVIN	1240	02004	40	4	0		EASIPAVE 60MM
PAVIN	1240	02004	PN10	0	0		
PAVIN	1240	02004	40	4	0		EASIPAVE 60MM
PAVIN	1240	02004	PN15	0	0		
PAVIN	1240	02004	45	4	0		NEWPAVE 60MM
PAVIN	1240	02004	PN10	0	0		
PAVIN	1240	02004	45	4	0		NEWPAVE 60MM
PAVIN	1240	02004	PN15	0	0		
PAVIN	1240	02004	46	4	0		GRANDPAVE 60MM
PAVIN	1240	02004	PN10	0	0		
PAVIN	1240	02004	46	4	0		GRANDPAVE 60MM
PAVIN	1240	02004	PN15	0	0		
PAVIN	1240	02004	47	4	0		MINIPAVE 60MM
PAVIN	1240	02004	50	4	0		VISTAPAVE 60MM (STONEWASH COLLECTION)
PAVIN	1240	02004	PN15	0	0		0 PACKS 
PAVIN	1240	02004	50	4	0		VISTAPAVE 60MM (STONEWASH COLLECTION)
PAVIN	1240	02004	PN15	0	0		
PAVIN	1240	02004	51	4	0		GRANDPAVE 60MM (STONEWASH COLLECTION)
PAVIN	1240	02004	PN15	0	0		
PAVIN	1240	02004	51	4	0		GRANDPAVE 60MM (STONEWASH COLLECTION)
PAVIN	1240	02004	PN15	0	0		
PAVIN	1240	02004	52	4	0		FLAGSTONE 60MM (STONEWASH COLLECTION)
PAVIN	1240	02004	PN15	0	0		
PAVIN	1240	02004	65	4	0		VISTAPAVE 60MM (GRANITE COLLECTION)
PAVIN	1240	02004	PN15	0	0		0 PACKS 
PAVIN	1240	02004	65	4	0		VISTAPAVE 60MM (GRANITE COLLECTION)
PAVIN	1240	02004	PN15	0	0		
PAVIN	1240	02004	66	4	0		FLAGSTONE 60MM (GRANITE COLLECTION)
PAVIN	1240	02004	PN10	0	0		
PAVIN	1240	02004	70	4	0		GRANDPAVE 60MM (GRANITE COLLECTION)
PAVIN	1240	02004	PN10	0	0		
PAVIN	1240	02004	70	4	0		GRANDPAVE 60MM (GRANITE COLLECTION)
PAVIN	1240	02004	PN15	0	0		
PAVIN	1240	02004	95	4	0		E/O FOR NON - STD COLOUR
							
PAVIN	1245	52382	4506	8	0	$49.50	PAVING BRICKS (BUSSELTON AREA) (PER PACK)
PAVIN	1245	52382	4508	8	0	$54.50	PAVING BRICKS (DUNSBOROUGH AREA) (PER PACK)
PAVIN	1245	52382	4509	8	0	$58.50	PAVING BRICKS (YALLINGUP/EAGLE BAY) (PER PACK)
PAVIN	1245	52382	4511	1	0	$58.50	PAVING BRICKS (COWARAMUP/MARGARET RIVER) (PER PACK)
PAVIN	1245	52382	9365	8	0		DELIVER 60MM PAVERS TO SITE - ZONE 7
PAVIN	1245	52382	9370	1	0		MINIMUM CARTAGE ZONE 7 (LESS THAN 35M2)
PAVIN	1245	52382	9470	1	0		MINIMUM CARTAGE ZONE 8 (LESS THAN 35M2)
PAVIN	1245	52382	7000	1	0	$0.00	15% FUEL LEVY
PAVIN	1245	52382	7001	1	0	$0.00	
PAVIN	1245	52382	7002	1	0	$0.00	
PAVIN	1245	52382	7003	1	0	$0.00	
							
EXTE	381EC	HANSO	PN10	9	0		EXPOSED AGGREGATE 
							
PAVIN	1250	50062	0060	8	0	$18.00	AREA INCL COMPACT BASE & CEMENT EDGES
PAVIN	1250	50062	0085	7	0		EXTRA FOR CURVED PAVING
PAVIN	1250	50062	0290	8	0		E/O 300 X 300 PAVERS OR LARGER
PAVIN	1250	50062	0292	8	0	$4.00	E/O FOR FLAGSTONE PAVING
PAVIN	1250	50062	1000	8	0		EXPOSED AGGREGATE LABOUR
							
EXTE	409EL	ZCPL	510	7	0		SUPPLY AND INSTALL ABA-FLEX TO PERIMETER OF CONCRETE
EXTE	409EL	ZCPL	1000	8	0		SUPPLY AND INSTALL SEALER TO EXPOSED AGGREGATE CONCRETE
EXTE	409EL	ZCPL	9995	0			QUANTITIES ARE SUBJECT TO SCHEDULING ERRORS AND OMISSIONS
EXTE	409EL	ZCPL	9996	0	0		PROVIDE CONCRETE ORDER NUMBER ATTACHED TO SUPPLIER WHEN CALLING UP CONCRETE
EXTE	409EL	ZCPL	9999	0	0		SHIRE INSPECTION MAY BE REQUIRED TO CROSSOVER AREA OF DRIVE - PLEASE CALL
							
EXTE	466FR	NOMI	100	1			FOOTPATH OR KERB REPAIRS - PROVISIONAL ALLOWANCE
							
EXTE	411TD	LAMI	100	7	0		BALAU 90*19 REEDED DECKING
EXTE	411TD	LAMI	PN9	1	0		140*25*4880 GROOVE BOARD
EXTE	411TD	LAMI	PN10	1	0		140*25*4880 SQUARE EDGE BOARD
EXTE	411TD	LAMI	PN11	1	0		UNIVERSAL FASTENER 10G*70MM SS SCREWS 100 PACK
EXTE	411TD	LAMI	PN12	1	0	$0.00	UNIVERSAL FASTENER CLIP AND SCREW SECRET FIX 5M2 BUCKET
EXTE	411TD	LAMI	PN12	1	0		UNIVERSAL FASTENER CLIP AND SCREW SECRET FIX 50M2 BUCKET
							
EXTE	412TD	ZRCL	100	7	0		FIX BATTENS TO GRANO FOR DECKING / RAISED FLOOR
EXTE	412TD	ZRCL	150	8	0		FIX DECKING TO BATTENS
EXTE	412TD	ZRCL	200	1	0		NAIL AND BOLT ALLOWANCE FOR FIX1NG DECKING PER 30M2
EXTE	412TD	NOMI	610	8	0		OIL / SEAL TIMBER DECKING - BOTH SIDES OF DECKING MATERIAL TO BE DONE
EXTE	412TD	ZRCL	800	8	0		CONSTRUCT FRAMED SUBFLOOR FOR TIMBER DECKING UNDER 15M2
EXTE	412TD	ZRCL	810	8	0		CONSTRUCT FRAMED SUBFLOOR FOR TIMBER DECKING OVER 15M2
							
INSUL	1320	04285	0210	8	0	$11.90	BATT INSUL. R4.1 FLAT AREA (SOUTH WEST)
INSUL	1320	04285	0211	8	0		INSTALL R4.1 TO RAKING AREAS (SOUTH WEST)
INSUL	1320	04285	0213	8	252.6	$13.75	BATT INSUL. R5.0 FLAT AREA (SOUTH WEST)
INSUL	1320	04285	8001	0	1	$0.00	INSTALLATION TO HOUSE & GARAGE AREAS
INSUL	1320	04285	8002	0	1	$0.00	JOISTS SPACING IS 600MM IN MAIN HOUSE AREA
INSUL	1320	04285	8005	0	1	$0.00	JOISTS SPACING IS 450MM TO GARAGE AREA
INSUL	1320	04285	9014	1	0		TRAVEL ALLOWANCE - (PER TRIP) - AUGUSTA (SW)
INSUL	1320	04285	9017	1	0		TRAVEL ALLOWANCE - (PER TRIP) - BALINGUP
INSUL	1320	04285	9098	1	0		TRAVEL ALLOWANCE - (PER TRIP) - BINNINGUP (SW)
INSUL	1320	04285	9029	1	0		TRAVEL ALLOWANCE - (PER TRIP) - BUNBURY (SW)
INSUL	1320	04285	9031	1	0	$0.00	TRAVEL ALLOWANCE - (PER TRIP) - BUSSELTON (SW)
INSUL	1320	04285	9035	1	0		TRAVEL ALLOWANCE - (PER TRIP) - COWARAMUP (SW)
INSUL	1320	04285	9039	1	0		TRAVEL ALLOWANCE - (PER TRIP) - DARDANUP (SW)
INSUL	1320	04285	9044	1	0	$75.00	TRAVEL ALLOWANCE - (PER TRIP) - DUNSBOROUGH (SW)
INSUL	1320	04285	9097	1	0		TRAVEL ALLOWANCE - (PER TRIP) - WAROONA (SW)
INSUL	1320	04285	9094	1	0		TRAVEL ALLOWANCE - (PER TRIP) - YALLINGUP (SW)
INSUL	1320	04285	9023	1	0		TRAVEL TO BOYUP BROOK
INSUL	1320	04285	9024	1	0		TRAVEL TO BRIDGETOWN
INSUL	1320	04285	9043	1	0		TRAVEL TO DONNYBROOK
INSUL	1320	04285	9055	1	0		TRAVEL TO GREENBUSHES
INSUL	1320	04285	9058	1	0		TRAVEL TO HARVEY/COLLI
INSUL	1320	04285	9067	1	0		TRAVEL TO MANJIMUP
INSUL	1320	04285	9068	1	0		TRAVEL TO MARGARET RIVER
INSUL	1320	04285	9073	1	0		TRAVEL TO NANNUP
INSUL	1320	04285	9078	1	0		TRAVEL TO PEMBERTON
							
FINAL	0560	11091500	7000	1	0	$0.00	FIREPLACE AS QUOTED
							
FINAL	1020	50062	0670	1	1	$100.00	RETURN TRIP FOR FINAL FIX
							
FINAL	1030		7000	1	0	$0.00	ELECTRICAL AS PER QUOTE
							
FINAL	1040	52024	6850	1	0	$1.00	FINAL - PROGRESS CLAIM AS PER QUOTE
							
FINAL	1170	50061	0019	1	1	$250.00	FINAL CLEAN
							
FINAL	1420	50061	0005	8	209.9	$2.76	HOUSE CLEAN (AREA) ALL IN RATE
FINAL	1420	50061	0120	1	0		E/O FOR TWO STOREY WORK PER WINDOW
FINAL	1420	50061	0130	1	1	$100.00	E/O FOR FULL RENDER HOUSE
FINAL	1420	50061	0140	1	0	$9.60	COLONIAL GLAZED DOORS
FINAL	1420	50061	0155	1	0	$50.00	E/O FRONT ELEVATION RENDER ONLY
							
GARAGED	1310	10003700	3300	1	0	$1,344.00	COLORBOND SECTIONAL DOOR UP TO 26C X UP TO 3000W AUTOMATIC SINGLE WIDTH
GARAGED	1310	10003700	3304	1	0	$1,330.00	COLORBOND SECTIONAL DOOR UP TO 26C X 3005 - 3500W AUTOMATIC SINGLE WIDTH
GARAGED	1310	10003700	3308	1	0	$1,330.00	COLORBOND SECTIONAL DOOR UP TO 26C X 3505 - 4500W AUTOMATIC DOUBLE WIDTH
GARAGED	1310	10003700	3312	1	0	$1,344.00	COLORBOND SECTIONAL DOOR UP TO 26C X 4505 - 5000W AUTOMATIC DOUBLE WIDTH
GARAGED	1310	10003700	3316	1	0	$1,344.00	COLORBOND SECTIONAL DOOR UP TO 26C X 5005 - 5300W AUTOMATIC DOUBLE WIDTH
GARAGED	1310	10003700	3320	1	0	$1,391.00	COLORBOND SECTIONAL DOOR UP TO 26C X 5305 - 5650W AUTOMATIC DOUBLE WIDTH
GARAGED	1310	10003700	3324	1	0	$2,048.00	COLORBOND SECTIONAL DOOR UP TO 26C X 5655 - 6200W AUTOMATIC DOUBLE PLUS WIDTH
GARAGED	1310	10003700	3328	1	0	$1,140.00	COLORBOND SECTIONAL DOOR 27C - 29C X UP TO 3000W AUTOMATIC SINGLE WIDTH
GARAGED	1310	10003700	3332	1	0	$1,330.00	COLORBOND SECTIONAL DOOR 27C - 29C X 3005 - 3500W AUTOMATIC SINGLE WIDTH
GARAGED	1310	10003700	3336	1	0	$1,344.00	COLORBOND SECTIONAL DOOR 27C - 29C X 3505 - 4500W AUTOMATIC DOUBLE WIDTH
GARAGED	1310	10003700	3340	1	0	$1,344.00	COLORBOND SECTIONAL DOOR 27C - 29C X 4505 - 5000W AUTOMATIC DOUBLE WIDTH
GARAGED	1310	10003700	3344	1	1	$1,344.00	COLORBOND SECTIONAL DOOR 27C - 29C X 5005 - 5300W AUTOMATIC DOUBLE WIDTH
GARAGED	1310	10003700	3348	1	0	$1,391.00	COLORBOND SECTIONAL DOOR 27C - 29C X 5305 - 5650W AUTOMATIC DOUBLE WIDTH
GARAGED	1310	10003700	3352	1	0	$2,048.00	COLORBOND SECTIONAL DOOR 27C - 29C X 5655 - 6200W AUTOMATIC DOUBLE PLUS WIDTH
GARAGED	1310	10003700	3356	1	0	$1,388.00	COLORBOND SECTIONAL DOOR 30C - 31C X UP TO 3000W AUTOMATIC SINGLE WIDTH
GARAGED	1310	10003700	3360	1	0	$1,582.00	COLORBOND SECTIONAL DOOR 30C - 31C X 3005 - 3500W AUTOMATIC SINGLE WIDTH
GARAGED	1310	10003700	3364	1	0	$1,700.00	COLORBOND SECTIONAL DOOR 30C - 31C X 3505 - 4500W AUTOMATIC DOUBLE WIDTH
GARAGED	1310	10003700	3368	1	0	$1,771.00	COLORBOND SECTIONAL DOOR 30C - 31C X 4505 - 5000W AUTOMATIC DOUBLE WIDTH
